latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
55.66283,-106.80483,307.24,0.52,0.5,6/30/2025,837,N,VIIRS,n,2.0NRT,284.26,2.35,N
55.65819,-106.80555,325.19,0.52,0.5,6/30/2025,837,N,VIIRS,n,2.0NRT,284.12,2.35,N
55.53424,-105.40595,303.54,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,283.86,1.41,N
55.53375,-105.39864,300.76,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,284.63,1.07,N
55.52988,-105.40687,320.07,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,284.83,3.75,N
55.52938,-105.39948,321.24,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,285.57,1.98,N
55.52501,-105.40034,317.95,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,285.35,1.98,N
55.52451,-105.39301,303.27,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,284.46,1.98,N
55.52064,-105.40121,322.54,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,284.69,2.23,N
55.52164,-105.4161,304.52,0.46,0.47,6/30/2025,837,N,VIIRS,n,2.0NRT,283.67,0.92,N
55.58162,-106.44478,301.71,0.5,0.49,6/30/2025,837,N,VIIRS,n,2.0NRT,286.54,1.63,N
55.61891,-107.49354,295.11,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,282.64,0.87,N
55.52216,-106.44602,309.33,0.5,0.49,6/30/2025,837,N,VIIRS,n,2.0NRT,286.88,2.35,N
55.52167,-106.43791,300.93,0.5,0.49,6/30/2025,837,N,VIIRS,n,2.0NRT,286.04,0.74,N
55.30428,-107.41355,297.71,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.38,1.49,N
55.30384,-107.4048,295.6,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.04,1.16,N
55.30176,-107.45836,330.81,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.82,2.71,N
55.30132,-107.44966,295.79,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.45,2.71,N
55.29867,-107.39679,302.32,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.1,1.16,N
55.29702,-107.45911,326.5,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.92,2.17,N
55.30226,-107.56551,305.91,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.21,2.51,N
55.30183,-107.55659,298.78,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285,2.51,N
50.52098,-104.63536,297.66,0.56,0.43,6/30/2025,837,N,VIIRS,n,2.0NRT,283.86,1.18,N
50.52024,-104.62733,295.09,0.56,0.43,6/30/2025,837,N,VIIRS,n,2.0NRT,284.18,0.78,N
50.51626,-104.62821,303.17,0.56,0.43,6/30/2025,837,N,VIIRS,n,2.0NRT,285.15,1.56,N
47.69908,-96.45127,300.68,0.4,0.37,6/30/2025,837,N,VIIRS,n,2.0NRT,284.62,1.03,N
43.26705,-79.81001,322.58,0.78,0.78,6/30/2025,837,N,VIIRS,n,2.0NRT,287.27,3.08,N
43.26049,-79.81451,305.91,0.78,0.78,6/30/2025,837,N,VIIRS,n,2.0NRT,286.36,3.08,N
46.59028,-91.80863,303.93,0.56,0.43,6/30/2025,837,N,VIIRS,n,2.0NRT,276.64,0.71,N
48.43043,-102.96792,299.73,0.47,0.39,6/30/2025,837,N,VIIRS,n,2.0NRT,282.72,0.61,N
48.42751,-102.94272,307.27,0.47,0.39,6/30/2025,837,N,VIIRS,n,2.0NRT,282.66,1.12,N
48.33036,-103.36246,296.38,0.48,0.4,6/30/2025,837,N,VIIRS,n,2.0NRT,283.3,1.01,N
48.32812,-103.37631,300.32,0.48,0.4,6/30/2025,837,N,VIIRS,n,2.0NRT,283.33,1.04,N
48.19866,-103.34891,301.21,0.48,0.4,6/30/2025,837,N,VIIRS,n,2.0NRT,283.73,0.76,N
48.16656,-103.06283,306.29,0.47,0.4,6/30/2025,837,N,VIIRS,n,2.0NRT,283.44,0.97,N
42.80607,-80.09984,313.85,0.78,0.78,6/30/2025,837,N,VIIRS,n,2.0NRT,281.03,5.77,N
48.23741,-103.95786,295.77,0.5,0.41,6/30/2025,837,N,VIIRS,n,2.0NRT,283.03,0.52,N
43.07133,-80.85803,301.52,0.71,0.75,6/30/2025,837,N,VIIRS,n,2.0NRT,285.25,1.78,N
42.81812,-80.09196,298.88,0.78,0.78,6/30/2025,837,N,VIIRS,n,2.0NRT,274.79,1.2,N
42.81154,-80.09642,297.5,0.78,0.78,6/30/2025,837,N,VIIRS,n,2.0NRT,279.39,1.2,N
42.80493,-80.10078,312.48,0.78,0.78,6/30/2025,837,N,VIIRS,n,2.0NRT,280.64,3.98,N
48.17088,-104.1218,297.07,0.51,0.41,6/30/2025,837,N,VIIRS,n,2.0NRT,283.28,0.58,N
55.29658,-107.45038,297.3,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.31,2.17,N
55.2935,-107.38877,302.19,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.83,1.41,N
55.2975,-107.56628,320.09,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.43,2.51,N
55.29052,-107.42455,331.61,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.07,5.8,N
55.29707,-107.55735,317.52,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.19,2.51,N
55.29663,-107.54851,308.52,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.74,3.23,N
55.29228,-107.45992,302.77,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.73,2.17,N
55.29185,-107.45116,313.94,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.15,2.17,N
55.29141,-107.44245,300.89,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.1,2.09,N
55.29097,-107.43357,311.2,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.35,2.09,N
55.29231,-107.55814,327.78,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,290.25,5.92,N
55.29317,-107.57587,302.58,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.07,2.06,N
55.29188,-107.54925,318.75,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.1,3.52,N
55.29145,-107.54041,297.92,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.54,3.52,N
55.28711,-107.45197,296.13,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.11,1.28,N
55.28668,-107.44324,302.84,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.54,2.57,N
55.28755,-107.55895,322.44,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.28,5.92,N
55.28712,-107.55001,323.77,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.62,3.52,N
55.28669,-107.54112,324.61,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.67,3.52,N
55.28151,-107.43523,322.04,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.38,2.57,N
55.28106,-107.42624,335.94,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,291.2,5.61,N
55.28062,-107.41734,327.64,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.52,5.61,N
55.29225,-107.65697,300.58,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.25,0.95,N
55.29183,-107.64815,297.29,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.54,0.95,N
55.28626,-107.53231,314.56,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.17,3.39,N
55.28194,-107.44406,301.03,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.99,2.57,N
55.28019,-107.40862,297.29,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.88,1.94,N
55.30226,-107.46339,321.84,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.5,2.84,N
55.30179,-107.45467,314.76,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.98,2.84,N
55.29939,-107.41059,306.04,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.94,2.77,N
55.29842,-107.39313,298.34,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.17,0.87,N
55.29705,-107.45538,321.99,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.55,2.69,N
55.30277,-107.56159,297.58,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.58,2.86,N
55.29753,-107.46416,308.13,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.65,2.69,N
55.29369,-107.39384,297.83,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.27,0.8,N
55.29322,-107.38511,295.4,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.87,0.8,N
55.29801,-107.56236,330.36,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,289.73,2.86,N
55.29088,-107.42973,325.22,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.94,3.89,N
55.29039,-107.42078,321.7,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.04,3.89,N
55.29848,-107.57124,300.31,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.29,2.86,N
55.29753,-107.55346,309.16,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.35,2.1,N
55.29707,-107.54465,296.95,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.02,2.1,N
55.29231,-107.45615,311.43,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.9,2.69,N
55.29184,-107.44746,313.22,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.72,3.35,N
55.29277,-107.55421,321.43,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,289.11,3.91,N
55.29372,-107.57196,298.72,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.41,2.12,N
55.29325,-107.56312,314.6,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.21,2.12,N
55.29231,-107.54537,310.36,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.98,3.91,N
55.29184,-107.53655,296.04,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.88,2.72,N
55.28711,-107.44823,303.62,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.76,2.28,N
55.28802,-107.55499,334.29,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,290.99,3.91,N
55.28708,-107.53725,320.03,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.32,2.72,N
55.28142,-107.43138,333.84,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,291.04,6.08,N
55.28093,-107.42238,328.24,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,289.84,6.08,N
55.28046,-107.41361,321.02,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.94,4.13,N
55.29316,-107.65289,302.63,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.99,1.22,N
55.28896,-107.57271,297.33,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.34,2.12,N
55.28755,-107.54609,314.75,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.88,3.91,N
55.2819,-107.4403,313.27,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.91,2.28,N
55.28326,-107.55576,322.44,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.66,7.61,N
55.28279,-107.54685,342.82,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,293.81,7.61,N
55.28233,-107.53796,335.97,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,291.19,6.26,N
55.2767,-107.43223,323.78,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,289.22,7.19,N
55.27621,-107.42328,351.06,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,295.91,7.19,N
55.27573,-107.41441,339.95,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,292.37,5.54,N
55.27526,-107.40565,325.87,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.78,5.54,N
55.28838,-107.65361,306.88,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.36,1.91,N
55.28792,-107.64481,302.25,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.93,1.43,N
55.28186,-107.52915,316.51,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.12,6.26,N
55.27804,-107.54761,331.59,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,289.55,7.61,N
55.27757,-107.53869,330.26,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,290.34,6.26,N
55.27711,-107.52988,340.02,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,293.02,6.26,N
55.27101,-107.41526,337.32,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,290.23,5.54,N
55.28315,-107.64551,305.7,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.92,1.43,N
55.2827,-107.63683,302.42,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.5,1.43,N
55.27665,-107.52109,301.86,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.19,2.24,N
55.27149,-107.42419,308.33,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.44,7.19,N
55.27053,-107.40643,299.58,0.54,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.82,5.54,N
55.27282,-107.53944,323.32,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.65,5.02,N
55.27235,-107.53061,329.03,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,288.7,5.02,N
55.27189,-107.52186,305.81,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.92,2.76,N
55.2676,-107.53131,324.42,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.02,5.02,N
55.26714,-107.52257,318.54,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.6,2.76,N
55.26667,-107.51371,310.3,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.02,2.76,N
55.2662,-107.50475,308.2,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.81,1.24,N
55.26574,-107.49599,297.19,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.31,1.24,N
55.26239,-107.52325,297.42,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,282.63,2.45,N
55.26193,-107.51447,318.34,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.09,2.45,N
55.26146,-107.50556,300.77,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.5,1.38,N
55.261,-107.49677,302.12,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,284.48,1.38,N
55.25671,-107.50636,299.62,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,283.58,1.38,N
55.25626,-107.49754,300.31,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,282.92,1.38,N
55.2558,-107.48877,318.61,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,287.62,2.26,N
55.25534,-107.48,303.72,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.02,2.26,N
55.25106,-107.48954,314.14,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,286.07,2.41,N
55.2506,-107.48077,306.22,0.55,0.51,6/30/2025,837,N,VIIRS,n,2.0NRT,285.05,2.41,N
54.57009,-110.55617,302.17,0.36,0.57,6/30/2025,837,N,VIIRS,n,2.0NRT,283.14,0.59,N
54.15973,-108.28483,304.08,0.57,0.52,6/30/2025,837,N,VIIRS,n,2.0NRT,283.25,1.52,N
52.67769,-104.65742,308.81,0.4,0.44,6/30/2025,837,N,VIIRS,n,2.0NRT,283.58,1.31,N
52.6772,-104.65146,311.18,0.4,0.44,6/30/2025,837,N,VIIRS,n,2.0NRT,283.43,1.31,N
52.39075,-113.60007,296.86,0.47,0.64,6/30/2025,837,N,VIIRS,n,2.0NRT,282.35,0.96,N
50.13056,-96.90455,298.84,0.38,0.36,6/30/2025,837,N,VIIRS,n,2.0NRT,286.31,0.53,N
50.52174,-104.64342,299.31,0.57,0.43,6/30/2025,837,N,VIIRS,n,2.0NRT,283.2,1.18,N
47.78903,-103.49156,296.23,0.48,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,283.14,0.36,N
47.78665,-103.53822,302.83,0.48,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,283.62,0.8,N
47.76086,-103.01396,300.7,0.46,0.39,6/30/2025,839,N,VIIRS,n,2.0NRT,283.93,0.85,N
41.72239,-91.72346,306.92,0.49,0.48,6/30/2025,839,N,VIIRS,n,2.0NRT,266.99,1.7,N
39.97888,-86.83687,306.62,0.47,0.64,6/30/2025,839,N,VIIRS,n,2.0NRT,283.35,2.69,N
47.87642,-103.54947,297.67,0.48,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,283.81,0.66,N
45.94703,-111.47568,301.23,0.34,0.56,6/30/2025,839,N,VIIRS,n,2.0NRT,285.65,0.82,N
44.11472,-103.28374,299.66,0.43,0.38,6/30/2025,839,N,VIIRS,n,2.0NRT,284.92,0.85,N
43.17907,-115.73556,296.05,0.53,0.67,6/30/2025,839,N,VIIRS,n,2.0NRT,284.32,0.54,N
47.99449,-102.78786,297.71,0.46,0.39,6/30/2025,839,N,VIIRS,n,2.0NRT,283.38,0.46,N
38.99638,-87.72623,298.01,0.45,0.63,6/30/2025,839,N,VIIRS,n,2.0NRT,275.79,0.9,N
38.99677,-87.72722,297,0.45,0.63,6/30/2025,839,N,VIIRS,n,2.0NRT,275.9,0.93,N
42.94594,-82.41528,303.15,0.61,0.71,6/30/2025,839,N,VIIRS,n,2.0NRT,287.86,1.58,N
43.14606,-115.66921,298.03,0.53,0.67,6/30/2025,839,N,VIIRS,n,2.0NRT,285.06,0.67,N
48.02769,-103.92606,320.23,0.5,0.41,6/30/2025,839,N,VIIRS,n,2.0NRT,286.92,2.58,N
45.9468,-111.47639,301.2,0.34,0.56,6/30/2025,839,N,VIIRS,n,2.0NRT,285.84,0.75,N
42.68481,-111.59484,356.06,0.33,0.55,6/30/2025,839,N,VIIRS,n,2.0NRT,283.37,9.07,N
47.36572,-101.83894,299.12,0.42,0.38,6/30/2025,839,N,VIIRS,n,2.0NRT,286.25,1.01,N
43.14908,-115.66995,296.52,0.53,0.67,6/30/2025,839,N,VIIRS,n,2.0NRT,284.31,0.7,N
42.68456,-111.59069,354.46,0.33,0.55,6/30/2025,839,N,VIIRS,n,2.0NRT,286.36,9.07,N
47.90709,-103.6221,303.72,0.48,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,284.64,1,N
43.63816,-104.55562,312.09,0.47,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,283.98,1.09,N
39.97328,-86.83968,300.49,0.47,0.64,6/30/2025,839,N,VIIRS,n,2.0NRT,283.05,2.53,N
45.69152,-91.83735,297.01,0.39,0.44,6/30/2025,839,N,VIIRS,n,2.0NRT,286.78,0.37,N
45.55491,-100.45544,299.79,0.39,0.36,6/30/2025,839,N,VIIRS,n,2.0NRT,285.06,0.39,N
47.90496,-103.60265,309.93,0.48,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,284.93,1.11,N
46.97974,-98.76166,316.41,0.38,0.36,6/30/2025,839,N,VIIRS,n,2.0NRT,285.64,0.74,N
47.29897,-102.93431,307.84,0.45,0.39,6/30/2025,839,N,VIIRS,n,2.0NRT,284.51,1.37,N
47.78756,-103.18013,329.27,0.47,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,285.78,2.77,N
47.35464,-101.83624,322.61,0.42,0.38,6/30/2025,839,N,VIIRS,n,2.0NRT,286.84,2.36,N
45.81363,-108.43397,301.6,0.49,0.48,6/30/2025,839,N,VIIRS,n,2.0NRT,287.83,1.53,N
39.97519,-86.83633,308.22,0.47,0.64,6/30/2025,839,N,VIIRS,n,2.0NRT,283.46,2.19,N
42.94448,-82.41883,300.33,0.61,0.71,6/30/2025,839,N,VIIRS,n,2.0NRT,287.59,2.18,N
47.89442,-103.64511,309.88,0.49,0.4,6/30/2025,839,N,VIIRS,n,2.0NRT,285.19,1.5,N
35.62352,-109.1506,301.6,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,286.87,1.14,N
37.33893,-113.50317,299.57,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.59,1.07,N
37.34343,-113.48827,297.94,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.52,1.11,N
35.62308,-109.14614,297.85,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,285.82,1.14,N
35.56295,-109.1518,334.09,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,294.3,2.98,N
37.34591,-113.44161,316.42,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,288.63,1.41,N
37.34814,-113.47695,318.65,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.55,1.55,N
35.62643,-109.15678,310.47,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.24,1.78,N
35.56341,-109.1563,323.35,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,292.7,2.98,N
37.3484,-113.48115,300.59,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.66,1.3,N
35.62597,-109.15239,308.25,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.7,1.78,N
37.34864,-113.48496,299.3,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.39,1.3,N
35.6255,-109.14797,308.66,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.81,1.03,N
37.34892,-113.48932,305.09,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.41,1.11,N
37.34569,-113.43815,322.76,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.18,1.41,N
35.58228,-109.17657,303.42,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,286.76,3.67,N
35.62136,-109.14849,299.54,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,286.39,1.03,N
37.35191,-113.45091,297.49,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.7,1.05,N
37.35592,-113.42896,295.33,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,284.82,0.49,N
35.60939,-109.15442,317.49,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,289.24,2.58,N
37.34023,-113.49725,303.72,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,284.37,0.85,N
37.3405,-113.50204,313.69,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,288.13,1.6,N
35.60892,-109.15002,305.65,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.5,1.38,N
37.34463,-113.47897,301.05,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,284.19,0.36,N
37.34511,-113.4874,310.9,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.93,0.98,N
35.60899,-109.19093,302.26,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,285.72,1.55,N
37.3454,-113.49268,296.92,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.67,0.85,N
37.34766,-113.43728,311.62,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.81,1.19,N
35.58134,-109.16745,300.35,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.6,3.62,N
35.58087,-109.1629,301.51,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.39,0.73,N
35.60524,-109.15493,311.58,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.43,2.58,N
37.34787,-113.44096,316.95,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,288.96,1.87,N
37.34809,-113.44468,306.53,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.45,1.87,N
35.60478,-109.15052,309.11,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,286.9,1.38,N
37.35014,-113.48081,312.08,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.74,1.52,N
37.35794,-113.42789,296.88,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.09,0.89,N
37.36306,-113.42298,313.41,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.26,0.89,N
35.60484,-109.19154,308.82,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.68,1.63,N
37.36337,-113.42827,309.51,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.82,0.89,N
37.36365,-113.43319,303.76,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.5,1.72,N
37.36843,-113.42229,312.23,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.68,1.53,N
35.60064,-109.15105,302.89,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,286.68,1.27,N
37.36876,-113.4281,301.5,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.28,1.53,N
35.60018,-109.14664,309.77,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.63,1.27,N
37.36908,-113.43359,304.36,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.95,1.3,N
35.58408,-109.15331,299.31,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,286.87,0.99,N
37.37354,-113.41726,311.18,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.19,1.33,N
35.59972,-109.14227,316.99,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.96,2.42,N
37.37899,-113.41801,304.45,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,286.4,0.99,N
37.37932,-113.42381,299.63,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,287.93,2.07,N
35.6007,-109.19216,315.24,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,288.5,1.63,N
37.38434,-113.41719,312.35,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,283.69,0.99,N
35.60023,-109.1876,298.56,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,287.12,1.69,N
37.38467,-113.42275,315.21,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,289.56,2.07,N
37.38997,-113.42092,296.81,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,284.22,0.83,N
35.59743,-109.16055,298.21,0.41,0.45,6/30/2025,841,N,VIIRS,n,2.0NRT,285.46,1.09,N
37.39057,-113.43093,299.7,0.37,0.58,6/30/2025,841,N,VIIRS,n,2.0NRT,285.63,0.62,N
